loan_id,credit_score,annual_income,dti_ratio,loan_amount,loan_term_months,employment_years,delinq_2yrs,open_accounts,revolving_utilization_pct,home_ownership,purpose,region,origination_year,is_default,risk_grade
L102659,728,53700.0,21.3,12400.0,60,22.9,0,17,68.0,OWN,debt_consolidation,South,2025,0,B (Prime+)
L102660,604,27400.0,17.9,32800.0,36,1.7,0,9,75.6,MORTGAGE,home_improvement,South,2025,1,D (Near-Prime)
L102661,713,17200.0,26.1,7400.0,60,4.4,1,7,32.6,RENT,medical,South,2024,1,B (Prime+)
L102662,822,93500.0,8.6,4900.0,36,1.5,1,6,29.5,MORTGAGE,debt_consolidation,West,2022,0,A (Super-Prime)
L102663,646,31700.0,12.4,18800.0,60,5.6,0,9,42.7,RENT,auto,West,2022,1,D (Near-Prime)
L102664,672,47700.0,2.2,10600.0,36,5.3,1,9,40.6,OWN,credit_card,Midwest,2022,0,C (Prime)
L102665,738,37300.0,22.5,9000.0,36,23.2,0,10,21.0,OWN,home_improvement,Midwest,2023,0,B (Prime+)
L102666,742,122800.0,37.8,23100.0,60,10.9,0,4,63.2,RENT,auto,South,2024,0,B (Prime+)
L102667,721,25000.0,14.0,12400.0,60,3.5,1,10,42.4,RENT,other,South,2023,0,B (Prime+)
L102668,575,89600.0,7.8,18200.0,36,2.4,0,10,50.7,MORTGAGE,debt_consolidation,South,2023,0,E (Subprime)
L102669,713,15000.0,22.3,6100.0,36,16.2,0,10,53.9,MORTGAGE,auto,Northeast,2025,0,B (Prime+)
L102670,603,83800.0,31.3,8800.0,60,0.3,0,15,28.7,RENT,debt_consolidation,West,2025,0,D (Near-Prime)
L102671,626,41200.0,23.9,15600.0,60,10.6,0,2,21.7,RENT,credit_card,South,2024,0,D (Near-Prime)
L102672,716,17000.0,33.2,10000.0,36,4.1,1,8,56.1,MORTGAGE,debt_consolidation,South,2022,1,B (Prime+)
L102673,661,54300.0,15.5,8900.0,36,6.4,1,13,29.2,MORTGAGE,debt_consolidation,Northeast,2024,0,C (Prime)
L102674,733,50800.0,17.3,6700.0,36,6.8,1,6,44.2,RENT,debt_consolidation,Midwest,2022,0,B (Prime+)
L102675,850,23500.0,13.7,7700.0,36,0.8,0,7,16.5,RENT,small_business,South,2022,0,A (Super-Prime)
L102676,731,63000.0,17.2,5900.0,36,0.3,0,14,55.7,RENT,credit_card,West,2025,0,B (Prime+)
L102677,727,51900.0,5.8,4400.0,36,3.2,0,8,40.3,MORTGAGE,home_improvement,Northeast,2023,1,B (Prime+)
L102678,622,67000.0,14.4,7000.0,36,3.3,0,7,69.7,MORTGAGE,debt_consolidation,West,2022,0,D (Near-Prime)
L102679,638,26100.0,34.0,14600.0,36,4.2,1,8,8.5,MORTGAGE,credit_card,Midwest,2025,0,D (Near-Prime)
L102680,611,36100.0,31.5,20600.0,36,7.5,0,13,66.4,RENT,other,West,2022,1,D (Near-Prime)
L102681,645,32400.0,16.5,13200.0,60,0.8,0,7,81.1,OWN,small_business,Northeast,2024,1,D (Near-Prime)
L102682,609,56000.0,8.7,9500.0,60,16.9,0,10,29.6,MORTGAGE,other,Northeast,2023,1,D (Near-Prime)
L102683,637,40300.0,13.6,13900.0,36,3.2,0,11,67.1,RENT,debt_consolidation,South,2023,0,D (Near-Prime)
L102684,666,31800.0,20.9,8800.0,36,4.1,0,2,5.6,MORTGAGE,debt_consolidation,South,2024,0,C (Prime)
L102685,615,105200.0,7.5,9900.0,36,1.3,0,7,44.7,MORTGAGE,auto,South,2025,0,D (Near-Prime)
L102686,588,40300.0,6.0,30900.0,36,11.3,2,10,47.8,MORTGAGE,credit_card,Northeast,2024,0,D (Near-Prime)
L102687,592,91200.0,9.5,15300.0,60,12.7,1,9,46.0,MORTGAGE,credit_card,West,2025,0,D (Near-Prime)
L102688,710,80000.0,14.8,18100.0,36,8.1,0,8,58.6,MORTGAGE,home_improvement,Northeast,2025,0,B (Prime+)
L102689,684,36700.0,17.6,15200.0,36,2.0,1,9,26.5,RENT,home_improvement,South,2023,1,C (Prime)
L102690,747,20900.0,11.0,14400.0,36,1.9,0,3,11.1,RENT,debt_consolidation,West,2024,0,B (Prime+)
L102691,748,58200.0,16.7,7800.0,60,2.0,0,10,39.1,OWN,other,South,2023,1,B (Prime+)
L102692,658,74000.0,1.2,15700.0,60,0.9,0,11,45.5,MORTGAGE,credit_card,Northeast,2024,0,C (Prime)
L102693,724,94900.0,7.7,20100.0,36,9.8,0,10,29.0,MORTGAGE,other,West,2023,0,B (Prime+)
L102694,586,64100.0,23.1,5500.0,36,0.0,0,15,14.8,RENT,credit_card,Northeast,2022,1,D (Near-Prime)
L102695,828,65500.0,4.4,13400.0,36,0.8,1,5,16.5,OWN,home_improvement,Midwest,2024,0,A (Super-Prime)
L102696,758,38300.0,12.3,14900.0,36,5.0,0,7,65.8,RENT,medical,Northeast,2024,0,A (Super-Prime)
L102697,666,36600.0,4.7,2100.0,60,8.8,0,5,52.9,MORTGAGE,credit_card,West,2024,0,C (Prime)
L102698,604,265300.0,18.8,6500.0,36,4.2,0,7,15.1,RENT,medical,South,2024,0,D (Near-Prime)
L102699,705,93600.0,12.5,28000.0,60,9.0,0,5,60.6,RENT,debt_consolidation,Midwest,2025,1,B (Prime+)
L102700,558,27000.0,11.6,13100.0,36,8.1,0,10,40.4,MORTGAGE,debt_consolidation,South,2024,0,E (Subprime)
L102701,629,61400.0,2.7,12200.0,36,4.0,0,11,76.6,RENT,medical,South,2025,0,D (Near-Prime)
L102702,729,66400.0,28.1,17300.0,36,2.4,1,6,75.6,RENT,debt_consolidation,South,2023,0,B (Prime+)
L102703,685,21400.0,17.0,10000.0,36,1.4,0,9,62.9,MORTGAGE,home_improvement,Midwest,2022,0,C (Prime)
L102704,648,45700.0,19.1,4400.0,36,2.6,0,8,25.5,MORTGAGE,home_improvement,Northeast,2023,0,D (Near-Prime)
L102705,742,70100.0,7.8,2400.0,36,2.3,0,10,38.8,MORTGAGE,small_business,Northeast,2025,0,B (Prime+)
L102706,612,121800.0,2.0,8600.0,36,2.0,0,4,21.4,OWN,debt_consolidation,South,2024,0,D (Near-Prime)
L102707,699,119400.0,19.6,6800.0,36,6.8,1,9,36.1,MORTGAGE,credit_card,South,2024,0,C (Prime)
L102708,648,44200.0,22.3,8200.0,36,4.3,0,7,14.0,MORTGAGE,debt_consolidation,Northeast,2024,0,D (Near-Prime)
L102709,625,45000.0,25.2,22600.0,60,0.8,0,9,45.1,RENT,debt_consolidation,South,2025,0,D (Near-Prime)
L102710,710,41900.0,4.8,6400.0,36,29.0,2,8,66.9,RENT,home_improvement,Midwest,2023,0,B (Prime+)
L102711,615,59300.0,10.0,14300.0,60,1.1,1,8,50.4,RENT,credit_card,Midwest,2024,0,D (Near-Prime)
L102712,804,81500.0,4.2,10300.0,36,2.3,0,7,4.1,MORTGAGE,credit_card,South,2023,0,A (Super-Prime)
L102713,642,31300.0,28.3,12700.0,60,1.3,0,11,41.1,OWN,other,West,2024,1,D (Near-Prime)
L102714,809,48400.0,10.6,11400.0,36,1.4,0,6,57.4,RENT,debt_consolidation,South,2022,1,A (Super-Prime)
L102715,609,39400.0,10.2,11900.0,60,7.6,0,9,36.0,OWN,credit_card,South,2023,0,D (Near-Prime)
L102716,719,35900.0,17.8,6600.0,36,13.8,0,9,67.0,OWN,debt_consolidation,West,2024,0,B (Prime+)
L102717,602,40900.0,10.2,3700.0,60,0.6,0,5,57.4,MORTGAGE,debt_consolidation,South,2023,0,D (Near-Prime)
L102718,593,133100.0,26.2,13700.0,36,4.5,0,4,33.0,MORTGAGE,debt_consolidation,South,2024,1,D (Near-Prime)
L102719,690,127500.0,10.6,7900.0,36,2.2,0,7,20.7,RENT,credit_card,South,2024,0,C (Prime)
L102720,724,111000.0,13.4,13800.0,60,0.5,2,8,28.9,RENT,credit_card,South,2025,0,B (Prime+)
L102721,597,22900.0,3.6,11700.0,60,2.1,0,10,29.8,MORTGAGE,debt_consolidation,West,2022,0,D (Near-Prime)
L102722,757,61900.0,17.5,30500.0,36,10.6,1,7,26.1,MORTGAGE,medical,South,2024,0,A (Super-Prime)
L102723,628,177700.0,4.2,8000.0,60,2.5,0,6,38.5,OWN,debt_consolidation,South,2024,0,D (Near-Prime)
L102724,689,65400.0,4.7,11700.0,60,1.2,1,12,67.9,RENT,credit_card,South,2023,1,C (Prime)
L102725,705,37000.0,19.1,4400.0,36,2.8,0,6,35.8,RENT,small_business,Midwest,2022,0,B (Prime+)
L102726,719,71600.0,27.3,17300.0,36,17.4,0,5,17.5,RENT,credit_card,Northeast,2023,0,B (Prime+)
L102727,563,46600.0,3.0,24800.0,36,5.8,0,5,87.2,RENT,debt_consolidation,Northeast,2025,1,E (Subprime)
L102728,785,43300.0,7.0,3100.0,36,4.8,1,10,35.6,RENT,credit_card,Northeast,2025,1,A (Super-Prime)
L102729,717,60400.0,33.8,4800.0,36,0.0,0,7,37.5,RENT,debt_consolidation,West,2022,0,B (Prime+)
L102730,652,67500.0,20.2,5300.0,36,4.2,0,10,71.5,MORTGAGE,debt_consolidation,West,2022,1,C (Prime)
L102731,613,48600.0,28.0,20700.0,36,1.9,0,5,25.6,MORTGAGE,other,Northeast,2023,1,D (Near-Prime)
L102732,570,52500.0,20.4,13100.0,36,1.7,0,11,46.6,RENT,other,West,2023,0,E (Subprime)
L102733,592,31700.0,16.9,8000.0,36,11.9,1,12,10.6,RENT,auto,Northeast,2024,0,D (Near-Prime)
L102734,715,51900.0,27.3,11300.0,36,3.0,2,7,31.4,MORTGAGE,small_business,Northeast,2024,0,B (Prime+)
L102735,658,76100.0,11.7,25800.0,36,8.5,0,10,27.1,MORTGAGE,debt_consolidation,South,2024,0,C (Prime)
L102736,606,55600.0,11.1,6000.0,60,7.8,0,7,60.8,RENT,debt_consolidation,South,2022,0,D (Near-Prime)
L102737,646,48600.0,4.6,8900.0,36,3.9,0,13,38.2,MORTGAGE,credit_card,Midwest,2023,0,D (Near-Prime)
L102738,782,25600.0,20.0,18500.0,60,2.4,1,6,32.1,RENT,debt_consolidation,South,2022,0,A (Super-Prime)
L102739,659,93800.0,32.1,7100.0,36,7.5,0,9,41.2,RENT,debt_consolidation,Northeast,2024,0,C (Prime)
L102740,642,29500.0,14.3,12900.0,36,1.7,0,10,68.0,MORTGAGE,medical,South,2024,1,D (Near-Prime)
L102741,768,74800.0,11.8,5400.0,60,0.6,2,7,8.4,MORTGAGE,debt_consolidation,Northeast,2025,0,A (Super-Prime)
L102742,710,44200.0,28.7,6900.0,60,0.6,0,13,30.3,MORTGAGE,credit_card,South,2025,0,B (Prime+)
L102743,683,79700.0,5.7,1300.0,60,0.2,1,7,49.7,MORTGAGE,auto,South,2022,0,C (Prime)
L102744,640,89900.0,14.1,7500.0,60,18.2,0,9,18.2,MORTGAGE,auto,Midwest,2022,0,D (Near-Prime)
L102745,579,45300.0,26.5,4400.0,60,2.9,1,5,33.1,RENT,debt_consolidation,South,2023,1,E (Subprime)
L102746,604,15000.0,7.4,9400.0,60,1.6,0,10,75.5,RENT,credit_card,South,2024,0,D (Near-Prime)
L102747,649,18900.0,8.1,2800.0,36,17.0,0,8,31.7,OWN,debt_consolidation,South,2024,0,D (Near-Prime)
L102748,666,32400.0,10.0,6000.0,60,11.8,0,8,20.2,MORTGAGE,small_business,South,2025,0,C (Prime)
L102749,703,33300.0,28.4,13700.0,36,3.2,1,6,62.3,MORTGAGE,credit_card,West,2024,1,B (Prime+)
L102750,716,61600.0,6.2,4600.0,60,3.9,0,8,62.6,RENT,small_business,Midwest,2025,1,B (Prime+)
L102751,694,144500.0,22.8,7900.0,60,5.0,0,6,55.3,MORTGAGE,medical,Midwest,2024,0,C (Prime)
L102752,694,74400.0,10.0,7600.0,36,1.6,0,8,65.7,RENT,auto,South,2023,0,C (Prime)
L102753,615,49600.0,8.3,11900.0,36,1.2,0,5,21.9,OWN,auto,South,2025,1,D (Near-Prime)
L102754,540,105200.0,4.9,20700.0,60,1.1,0,15,57.0,MORTGAGE,credit_card,West,2025,0,E (Subprime)
L102755,646,48300.0,10.1,7400.0,60,4.9,0,5,48.4,RENT,auto,South,2025,0,D (Near-Prime)
L102756,618,82100.0,19.9,18200.0,36,0.3,0,10,72.7,OWN,debt_consolidation,South,2024,0,D (Near-Prime)
L102757,638,64200.0,18.3,33200.0,36,4.9,1,5,26.9,RENT,small_business,Northeast,2023,0,D (Near-Prime)
L102758,662,20000.0,27.2,6600.0,36,6.9,1,4,46.6,MORTGAGE,small_business,South,2025,0,C (Prime)
L102759,599,86800.0,1.7,7400.0,36,4.0,1,10,16.0,MORTGAGE,debt_consolidation,South,2022,1,D (Near-Prime)
L102760,608,129600.0,12.7,15900.0,60,11.7,0,6,28.4,OWN,debt_consolidation,Northeast,2023,0,D (Near-Prime)
L102761,673,44800.0,24.7,6600.0,36,7.3,1,11,49.5,RENT,debt_consolidation,West,2024,0,C (Prime)
L102762,688,78500.0,7.8,7400.0,36,4.5,2,9,54.7,OWN,debt_consolidation,Northeast,2025,0,C (Prime)
L102763,637,69200.0,5.1,11800.0,36,9.7,1,8,43.2,MORTGAGE,home_improvement,South,2022,0,D (Near-Prime)
L102764,712,46600.0,38.5,3800.0,60,2.8,0,7,31.2,MORTGAGE,credit_card,West,2025,0,B (Prime+)
L102765,666,44100.0,17.6,12200.0,36,2.4,0,11,18.3,MORTGAGE,credit_card,West,2024,0,C (Prime)
L102766,614,88200.0,10.0,22200.0,36,5.1,0,5,61.7,MORTGAGE,other,West,2023,0,D (Near-Prime)
L102767,683,38600.0,1.7,13800.0,36,2.8,0,4,24.1,MORTGAGE,credit_card,West,2025,0,C (Prime)
L102768,802,40600.0,9.4,6100.0,36,4.2,1,9,7.7,MORTGAGE,small_business,South,2022,0,A (Super-Prime)
L102769,636,81800.0,9.5,10000.0,60,8.2,0,10,49.2,RENT,debt_consolidation,Midwest,2023,0,D (Near-Prime)
L102770,756,85300.0,6.3,6500.0,36,2.4,0,4,19.5,RENT,small_business,Northeast,2022,0,A (Super-Prime)
L102771,770,117400.0,10.6,33200.0,36,1.1,0,10,12.7,RENT,auto,South,2025,0,A (Super-Prime)
L102772,777,39800.0,10.5,14800.0,60,1.2,0,7,28.8,OWN,small_business,Northeast,2024,0,A (Super-Prime)
L102773,627,27200.0,12.6,4300.0,36,7.4,0,7,12.5,RENT,auto,South,2025,0,D (Near-Prime)
L102774,811,92500.0,10.4,9800.0,36,0.8,0,7,40.5,MORTGAGE,other,South,2025,0,A (Super-Prime)
L102775,688,24600.0,13.2,12500.0,60,3.3,0,7,28.4,RENT,auto,West,2023,1,C (Prime)
L102776,664,43400.0,3.4,10100.0,60,1.1,2,4,58.3,RENT,home_improvement,Midwest,2025,1,C (Prime)
L102777,665,47900.0,8.2,14800.0,36,2.6,0,15,32.7,MORTGAGE,debt_consolidation,Northeast,2022,0,C (Prime)
L102778,719,127200.0,18.8,3200.0,36,0.8,0,5,57.9,MORTGAGE,debt_consolidation,West,2023,0,B (Prime+)
L102779,683,54200.0,25.4,6900.0,60,10.7,0,3,22.5,MORTGAGE,credit_card,West,2025,0,C (Prime)
L102780,669,29100.0,17.4,12200.0,36,1.6,0,7,53.5,MORTGAGE,debt_consolidation,Midwest,2024,1,C (Prime)
L102781,763,52800.0,6.8,4700.0,36,2.2,0,5,39.7,RENT,debt_consolidation,West,2023,0,A (Super-Prime)
L102782,633,104600.0,23.3,3900.0,36,5.2,0,7,75.8,MORTGAGE,credit_card,Northeast,2023,1,D (Near-Prime)
L102783,612,21500.0,20.3,24700.0,36,22.2,0,13,32.7,RENT,debt_consolidation,Midwest,2022,0,D (Near-Prime)
L102784,732,27500.0,19.7,3800.0,36,2.7,1,7,76.8,MORTGAGE,credit_card,South,2023,1,B (Prime+)
L102785,726,89700.0,7.7,13300.0,60,8.9,0,12,54.6,MORTGAGE,credit_card,West,2024,0,B (Prime+)
L102786,751,56900.0,6.7,16100.0,60,11.2,0,5,74.4,RENT,credit_card,South,2024,0,A (Super-Prime)
L102787,610,32100.0,39.5,6600.0,36,2.8,0,13,15.8,MORTGAGE,credit_card,Northeast,2023,1,D (Near-Prime)
L102788,750,48200.0,4.9,11600.0,36,13.5,1,10,68.9,MORTGAGE,credit_card,Northeast,2023,0,B (Prime+)
L102789,711,55500.0,4.0,24100.0,36,5.8,0,15,24.3,RENT,auto,South,2022,0,B (Prime+)
L102790,795,30000.0,3.5,4100.0,36,6.7,0,13,42.7,RENT,credit_card,South,2024,0,A (Super-Prime)
L102791,599,40100.0,18.0,12200.0,60,0.1,0,9,7.6,RENT,home_improvement,South,2024,0,D (Near-Prime)
L102792,694,111300.0,19.4,7900.0,36,4.1,0,11,47.1,MORTGAGE,medical,South,2022,0,C (Prime)
L102793,662,62900.0,15.0,9900.0,60,9.7,0,8,25.8,RENT,auto,Northeast,2022,0,C (Prime)
L102794,577,94000.0,1.5,6000.0,36,9.0,1,9,61.8,RENT,debt_consolidation,South,2023,0,E (Subprime)
L102795,634,52600.0,16.4,8600.0,36,8.9,0,8,48.6,MORTGAGE,credit_card,Northeast,2025,0,D (Near-Prime)
L102796,753,40300.0,3.2,19700.0,36,3.9,0,4,21.4,OWN,debt_consolidation,Northeast,2025,0,A (Super-Prime)
L102797,650,62500.0,26.9,45800.0,60,0.4,0,4,14.0,RENT,credit_card,South,2022,0,D (Near-Prime)
L102798,633,33700.0,8.1,27800.0,36,14.1,0,6,19.9,MORTGAGE,auto,South,2023,1,D (Near-Prime)
L102799,736,64400.0,12.3,13400.0,36,15.1,0,7,44.2,OWN,home_improvement,Midwest,2022,0,B (Prime+)
L102800,744,45900.0,16.0,16800.0,36,2.1,1,1,68.1,MORTGAGE,credit_card,West,2023,0,B (Prime+)
L102801,744,46200.0,9.8,22000.0,36,6.1,1,8,58.3,MORTGAGE,credit_card,West,2023,0,B (Prime+)
L102802,629,46700.0,5.7,23200.0,60,16.1,0,9,62.9,RENT,credit_card,South,2024,0,D (Near-Prime)
L102803,676,33200.0,14.6,8700.0,60,3.0,0,6,32.2,RENT,medical,Northeast,2024,0,C (Prime)
L102804,747,106600.0,25.0,5000.0,60,8.6,0,10,14.5,OWN,debt_consolidation,Northeast,2022,0,B (Prime+)
L102805,637,25000.0,32.4,4800.0,36,4.7,0,10,58.3,RENT,debt_consolidation,South,2025,1,D (Near-Prime)
L102806,631,59800.0,10.2,5400.0,60,4.2,0,7,41.0,MORTGAGE,debt_consolidation,South,2023,1,D (Near-Prime)
L102807,734,28300.0,2.9,14300.0,36,0.1,0,6,9.7,RENT,other,Midwest,2023,0,B (Prime+)
L102808,782,84400.0,6.3,12800.0,60,3.7,0,10,58.4,RENT,small_business,South,2025,0,A (Super-Prime)
L102809,605,47900.0,13.2,4600.0,60,2.4,0,4,36.5,MORTGAGE,debt_consolidation,Midwest,2025,0,D (Near-Prime)
L102810,511,58700.0,11.3,18600.0,36,4.2,0,9,44.9,MORTGAGE,credit_card,Midwest,2022,0,E (Subprime)
L102811,586,67800.0,8.2,9700.0,36,4.3,1,7,28.4,MORTGAGE,auto,Midwest,2024,0,D (Near-Prime)
L102812,614,64100.0,10.2,7000.0,36,12.0,1,4,25.5,OWN,debt_consolidation,South,2024,0,D (Near-Prime)
L102813,671,58800.0,12.1,11700.0,36,0.1,0,10,47.1,MORTGAGE,credit_card,Northeast,2024,0,C (Prime)
L102814,720,64400.0,7.8,26800.0,60,5.4,0,9,46.6,RENT,debt_consolidation,South,2024,1,B (Prime+)
L102815,670,63800.0,20.5,2300.0,36,7.4,0,4,39.9,RENT,other,Midwest,2024,1,C (Prime)
L102816,634,42500.0,13.4,5600.0,36,7.2,0,6,23.2,RENT,debt_consolidation,West,2023,0,D (Near-Prime)
L102817,690,46100.0,36.8,18100.0,60,1.8,0,10,22.6,MORTGAGE,credit_card,Northeast,2025,0,C (Prime)
L102818,617,47400.0,12.1,2500.0,36,3.0,0,10,32.1,RENT,debt_consolidation,South,2025,0,D (Near-Prime)
L102819,677,37400.0,23.8,11700.0,60,4.0,1,3,50.5,RENT,auto,Midwest,2024,0,C (Prime)
L102820,638,40800.0,17.7,7400.0,60,0.8,1,7,62.5,RENT,auto,Midwest,2024,0,D (Near-Prime)
L102821,850,103900.0,28.5,21800.0,36,0.0,3,8,26.4,OWN,home_improvement,South,2024,0,A (Super-Prime)
L102822,733,26000.0,0.8,9700.0,60,1.6,0,8,29.4,MORTGAGE,debt_consolidation,South,2024,0,B (Prime+)
L102823,626,125100.0,19.9,4100.0,60,8.8,0,11,27.1,RENT,home_improvement,South,2025,0,D (Near-Prime)
L102824,615,41100.0,10.3,5000.0,36,17.7,0,3,58.3,MORTGAGE,small_business,Midwest,2022,0,D (Near-Prime)
L102825,652,73200.0,8.6,15900.0,36,15.8,1,7,66.2,RENT,medical,South,2024,1,C (Prime)
L102826,573,53600.0,30.0,11200.0,36,6.4,0,9,55.2,MORTGAGE,medical,South,2024,0,E (Subprime)
L102827,633,48900.0,19.0,29700.0,60,0.1,0,16,49.0,RENT,credit_card,West,2022,1,D (Near-Prime)
L102828,632,70900.0,12.0,2900.0,36,4.2,1,8,14.7,MORTGAGE,credit_card,West,2023,0,D (Near-Prime)
L102829,737,125800.0,22.3,2600.0,36,6.4,0,1,12.6,RENT,auto,Midwest,2023,1,B (Prime+)
L102830,652,50500.0,22.0,18200.0,36,2.5,1,6,49.3,OWN,debt_consolidation,Midwest,2025,0,C (Prime)
L102831,629,52700.0,22.9,6600.0,60,0.6,0,11,73.3,RENT,debt_consolidation,Midwest,2022,0,D (Near-Prime)
L102832,593,40900.0,7.8,9000.0,60,4.5,0,9,23.8,MORTGAGE,credit_card,Northeast,2024,0,D (Near-Prime)
L102833,604,148300.0,34.1,12100.0,36,1.1,0,6,22.5,RENT,debt_consolidation,West,2022,0,D (Near-Prime)
L102834,676,96500.0,14.5,12500.0,36,0.7,0,10,51.8,MORTGAGE,home_improvement,Northeast,2022,0,C (Prime)
L102835,666,94100.0,6.5,27800.0,60,24.3,1,10,46.8,RENT,credit_card,West,2023,0,C (Prime)
L102836,754,54500.0,10.8,9700.0,60,5.1,0,11,65.5,RENT,auto,South,2024,0,A (Super-Prime)
L102837,639,20800.0,20.3,4900.0,60,1.0,0,6,66.1,OWN,other,Northeast,2022,0,D (Near-Prime)
L102838,749,68200.0,13.7,25900.0,36,5.1,0,8,24.0,MORTGAGE,debt_consolidation,South,2024,0,B (Prime+)
L102839,697,21900.0,22.4,6300.0,36,1.4,1,10,86.4,MORTGAGE,debt_consolidation,South,2024,0,C (Prime)
L102840,680,39200.0,2.2,2500.0,36,4.5,0,8,19.3,MORTGAGE,debt_consolidation,West,2023,0,C (Prime)
L102841,549,87100.0,10.2,11100.0,36,2.5,0,8,30.3,MORTGAGE,credit_card,South,2022,0,E (Subprime)
L102842,596,40100.0,2.2,8400.0,60,2.7,0,9,63.7,OWN,debt_consolidation,West,2025,1,D (Near-Prime)
L102843,728,38000.0,17.2,4700.0,60,2.2,0,8,5.2,RENT,debt_consolidation,South,2025,0,B (Prime+)
L102844,771,18500.0,12.2,8700.0,36,4.0,1,9,28.6,RENT,debt_consolidation,Northeast,2025,1,A (Super-Prime)
L102845,693,76800.0,13.3,2900.0,60,2.9,0,6,48.7,RENT,auto,Midwest,2024,1,C (Prime)
L102846,730,66000.0,12.4,10900.0,36,12.7,0,6,11.2,OWN,debt_consolidation,Midwest,2023,0,B (Prime+)
L102847,653,42000.0,15.5,23700.0,36,11.1,0,12,75.5,RENT,home_improvement,Midwest,2023,0,C (Prime)
L102848,656,64300.0,12.1,7600.0,36,13.8,0,4,85.8,RENT,auto,Northeast,2025,0,C (Prime)
L102849,637,23900.0,3.6,12000.0,36,1.5,1,8,68.8,RENT,auto,Northeast,2022,1,D (Near-Prime)
L102850,743,33600.0,21.2,9300.0,36,3.4,0,12,50.5,OWN,debt_consolidation,West,2022,0,B (Prime+)
L102851,702,59100.0,20.2,18500.0,36,10.0,0,12,68.4,MORTGAGE,small_business,South,2025,0,B (Prime+)
L102852,665,83300.0,19.1,28400.0,36,0.8,0,4,50.1,RENT,medical,South,2024,0,C (Prime)
L102853,659,52700.0,3.4,6400.0,60,16.3,0,11,23.4,RENT,medical,Midwest,2024,0,C (Prime)
L102854,716,28900.0,14.6,22400.0,36,6.9,0,3,21.2,RENT,credit_card,South,2022,0,B (Prime+)
L102855,701,41900.0,23.9,8700.0,36,4.0,0,5,29.0,MORTGAGE,medical,West,2025,0,B (Prime+)
L102856,626,93500.0,5.3,19400.0,60,4.9,0,8,68.4,MORTGAGE,debt_consolidation,Midwest,2025,0,D (Near-Prime)
L102857,792,39700.0,6.2,6300.0,60,8.6,0,12,30.0,OWN,other,South,2024,0,A (Super-Prime)
L102858,697,60800.0,18.1,6300.0,60,2.0,0,7,58.8,RENT,credit_card,Northeast,2025,0,C (Prime)
L102859,681,66500.0,4.3,32800.0,36,3.8,1,6,19.0,RENT,small_business,Northeast,2024,0,C (Prime)
L102860,776,40700.0,8.4,4100.0,36,11.2,1,9,37.0,MORTGAGE,debt_consolidation,South,2022,0,A (Super-Prime)
L102861,747,54200.0,15.1,7200.0,60,0.1,0,8,52.0,MORTGAGE,debt_consolidation,Northeast,2025,0,B (Prime+)
L102862,674,21800.0,11.3,2700.0,60,1.0,0,10,48.7,RENT,home_improvement,South,2024,0,C (Prime)
L102863,715,40100.0,28.8,7000.0,36,8.8,0,6,62.1,MORTGAGE,credit_card,West,2022,1,B (Prime+)
L102864,610,54400.0,12.6,30900.0,36,2.4,1,9,56.5,RENT,debt_consolidation,Northeast,2025,1,D (Near-Prime)
L102865,638,73500.0,9.0,22500.0,36,4.2,0,4,30.7,RENT,debt_consolidation,West,2024,0,D (Near-Prime)
L102866,533,102600.0,9.4,11500.0,36,1.8,0,9,20.8,MORTGAGE,medical,South,2023,1,E (Subprime)
L102867,759,42100.0,12.2,11300.0,36,1.5,0,9,60.2,RENT,credit_card,West,2023,0,A (Super-Prime)
L102868,557,67700.0,19.6,10000.0,36,5.5,0,10,39.4,RENT,other,West,2023,1,E (Subprime)
L102869,724,50200.0,5.8,20200.0,60,0.2,0,7,57.2,MORTGAGE,credit_card,Midwest,2023,0,B (Prime+)
L102870,626,36100.0,3.5,7300.0,60,3.7,1,3,52.7,MORTGAGE,medical,South,2023,0,D (Near-Prime)
L102871,616,36200.0,10.6,6400.0,36,1.6,0,2,90.8,RENT,home_improvement,South,2024,0,D (Near-Prime)
L102872,667,51900.0,11.2,3700.0,36,1.1,0,7,32.1,MORTGAGE,credit_card,South,2022,0,C (Prime)
L102873,697,53600.0,20.8,7600.0,36,1.3,0,8,15.2,OWN,debt_consolidation,West,2022,0,C (Prime)
L102874,720,36700.0,16.4,11400.0,60,0.9,0,9,21.2,MORTGAGE,credit_card,Northeast,2022,1,B (Prime+)
L102875,795,210700.0,5.7,9400.0,60,1.1,0,4,11.2,RENT,small_business,South,2024,0,A (Super-Prime)
L102876,703,52700.0,9.3,13400.0,36,2.9,0,16,56.5,MORTGAGE,debt_consolidation,South,2024,0,B (Prime+)
L102877,737,74400.0,5.9,6000.0,36,6.7,0,10,70.4,RENT,debt_consolidation,Midwest,2025,0,B (Prime+)
L102878,641,46700.0,37.8,10500.0,60,1.3,0,6,32.7,MORTGAGE,auto,Midwest,2023,0,D (Near-Prime)
L102879,726,215400.0,3.2,26600.0,36,0.7,0,12,15.4,MORTGAGE,small_business,South,2022,0,B (Prime+)
L102880,690,17500.0,8.7,10200.0,36,4.1,0,6,18.9,OWN,debt_consolidation,Midwest,2024,1,C (Prime)
L102881,650,44700.0,18.4,8600.0,60,0.2,0,9,44.0,MORTGAGE,debt_consolidation,Northeast,2022,0,D (Near-Prime)
L102882,674,58600.0,4.9,50000.0,36,4.6,0,7,53.4,MORTGAGE,auto,West,2024,0,C (Prime)
